RSC ID,Name,Team,Day,Game #,Points,Goals,Assists,Saves,Shots,Team Against,Tier,FF Games,Wins,Losses,Points Against,Goals Against,Assists Against,Saves Against,Shots Against,PPG,GPG,APG,SvPG,ShPG,PAPG,GAPG,AAPG,SvAPG,ShAPG,OPPG,OGPG,OAPG,OSvPG,OShPG,OPAPG,OGAPG,OAAPG,OSvAPG,OShAPG,Goals On Field,Points Ratio,Goals Ratio,Assists Ratio,Saves Ratio,Shots Ratio
RSC000750,jatt,Hurricanes,8,3,328,1,0,1,3,Fairies,Premier,,,1,446,1.333333333,1,1.333333333,4,353.6862745,0.9215686275,0.568627451,1.294117647,2.705882353,358.627451,0.7843137255,0.5816993464,1.464052288,2.699346405,431.6388306,1.050058275,0.767016317,1.626592852,3.267812743,386.5535159,0.7394263144,0.5716588967,1.761279461,2.826974877,1,0.7750373692,0.25,0.3333333333,1.75,0.4166666667
RSC000128,Tylurr,Hurricanes,8,3,448,0,1,4,1,Fairies,Premier,,,1,446,1.333333333,1,1.333333333,4,381.3,0.75,0.7,1.4,2.9,396.2333333,0.85,0.65,1.633333333,2.95,431.6388306,1.050058275,0.767016317,1.626592852,3.267812743,386.5535159,0.7394263144,0.5716588967,1.761279461,2.826974877,1,0.7750373692,0.25,0.3333333333,1.75,0.4166666667
RSC001114,ASHES.,Interstellar,8,2,467,1,1,2,5,Capybaras,Premier,,1,,280.3333333,0.3333333333,0,2,3,352.9636364,0.7090909091,0.6909090909,1.436363636,2.618181818,351.1212121,0.6848484848,0.5515151515,1.545454545,2.466666667,352.1137597,0.6406976744,0.5089147287,1.727131783,2.43003876,381.4580103,0.9187338501,0.730620155,1.378229974,3.048449612,5,1.857312723,5,,0.8333333333,1.333333333
RSC003749,Rule,Interstellar,8,2,530,2,1,2,4,Capybaras,Premier,,1,,280.3333333,0.3333333333,0,2,3,399.4,1.018181818,0.6909090909,1.4,2.945454545,353.0606061,0.6787878788,0.5515151515,1.563636364,2.460606061,352.1137597,0.6406976744,0.5089147287,1.727131783,2.43003876,381.4580103,0.9187338501,0.730620155,1.378229974,3.048449612,5,1.857312723,5,,0.8333333333,1.333333333
RSC004306,North.-.,Interstellar,8,2,565,2,2,1,3,Capybaras,Premier,,1,,280.3333333,0.3333333333,0,2,3,398.7321429,0.8214285714,0.75,1.392857143,3.142857143,353.5059524,0.6845238095,0.5535714286,1.553571429,2.464285714,352.1137597,0.6406976744,0.5089147287,1.727131783,2.43003876,381.4580103,0.9187338501,0.730620155,1.378229974,3.048449612,5,1.857312723,5,,0.8333333333,1.333333333
RSC005625,Aspect oF Hope,Capybaras,8,2,262,0,0,1,6,Interstellar,Premier,,,1,520.6666667,1.666666667,1.333333333,1.666666667,4,326.2325581,0.511627907,0.5348837209,1.651162791,2.348837209,379.0155039,0.8914728682,0.7209302326,1.387596899,3.015503876,383.6985931,0.8495670996,0.7106060606,1.40974026,2.902164502,352.5625902,0.6827200577,0.5522005772,1.554220779,2.463852814,1,0.5384122919,0.2,0,1.2,0.75
RSC005234,hirsch,Capybaras,8,2,206,0,0,2,0,Interstellar,Premier,,,1,520.6666667,1.666666667,1.333333333,1.666666667,4,392.8837209,0.8604651163,0.4418604651,1.930232558,3.11627907,379.4418605,0.9147286822,0.7209302326,1.372093023,3.046511628,383.6985931,0.8495670996,0.7106060606,1.40974026,2.902164502,352.5625902,0.6827200577,0.5522005772,1.554220779,2.463852814,1,0.5384122919,0.2,0,1.2,0.75
RSC002050,Dmt Goobz,Capybaras,8,2,373,1,0,3,3,Interstellar,Premier,,,1,520.6666667,1.666666667,1.333333333,1.666666667,4,337.225,0.55,0.55,1.6,1.825,385.9166667,0.95,0.75,1.375,3.083333333,383.6985931,0.8495670996,0.7106060606,1.40974026,2.902164502,352.5625902,0.6827200577,0.5522005772,1.554220779,2.463852814,1,0.5384122919,0.2,0,1.2,0.75
RSC001945,Brody,Radishes,8,3,392,1,0,2,2,Crooked Capos,Premier,,,1,391,1,1,1.333333333,4,401.7037037,0.5555555556,0.462962963,2.111111111,2.407407407,356.5740741,0.7283950617,0.5864197531,1.419753086,3.061728395,373.4787879,0.7818181818,0.5696969697,1.539393939,2.83030303,373.2,0.703030303,0.6060606061,1.624242424,2.648484848,1,0.8934356351,0.3333333333,0,2,0.5
RSC005917,GAVALANCHE,Radishes,8,3,303,0,0,3,1,Crooked Capos,Premier,,,1,391,1,1,1.333333333,4,375.9642857,0.6964285714,0.4821428571,1.821428571,2.696428571,358.297619,0.744047619,0.5892857143,1.404761905,3.083333333,373.4787879,0.7818181818,0.5696969697,1.539393939,2.83030303,373.2,0.703030303,0.6060606061,1.624242424,2.648484848,1,0.8934356351,0.3333333333,0,2,0.5
RSC003323,Boog McCroog,Radishes,8,3,353,0,0,3,3,Crooked Capos,Premier,,,1,391,1,1,1.333333333,4,282,0.25,0.9166666667,1.583333333,1.416666667,373.3611111,0.8333333333,0.6388888889,1.416666667,3.166666667,373.4787879,0.7818181818,0.5696969697,1.539393939,2.83030303,373.2,0.703030303,0.6060606061,1.624242424,2.648484848,1,0.8934356351,0.3333333333,0,2,0.5
RSC003780,FusionBleach,Crooked Capos,8,3,477,1,0,3,5,Radishes,Premier,,1,,349.3333333,0.3333333333,0,2.666666667,2,407.2545455,1,0.4727272727,1.527272727,3.327272727,373.2,0.703030303,0.6060606061,1.624242424,2.648484848,353.2226631,0.5006613757,0.6205908289,1.838624339,2.173500882,362.7442681,0.7685920047,0.6048647854,1.413727219,3.103909465,3,1.119274809,3,,0.5,2
RSC004873,wolf,Crooked Capos,8,3,312,1,1,0,5,Radishes,Premier,,1,,349.3333333,0.3333333333,0,2.666666667,2,379.3636364,0.8,0.5272727273,1.618181818,3.036363636,373.2,0.703030303,0.6060606061,1.624242424,2.648484848,353.2226631,0.5006613757,0.6205908289,1.838624339,2.173500882,362.7442681,0.7685920047,0.6048647854,1.413727219,3.103909465,3,1.119274809,3,,0.5,2
RSC004459,phoenixu.u,Crooked Capos,8,3,384,1,2,1,2,Radishes,Premier,,1,,349.3333333,0.3333333333,0,2.666666667,2,333.8181818,0.5454545455,0.7090909091,1.472727273,2.127272727,373.2,0.703030303,0.6060606061,1.624242424,2.648484848,353.2226631,0.5006613757,0.6205908289,1.838624339,2.173500882,362.7442681,0.7685920047,0.6048647854,1.413727219,3.103909465,3,1.119274809,3,,0.5,2
RSC006719,pman,Gummy Bears,8,3,423,1,0,3,5,Viperfish,Premier,,,1,550,1.333333333,1.333333333,2.666666667,3.666666667,324.45,0.6,0.5,1.4,2.5,397.05,0.8666666667,0.7166666667,1.516666667,3.083333333,423.4156746,1.036706349,0.7936507937,1.594246032,3.317460317,394.3617725,0.8343253968,0.6071428571,1.703373016,2.833333333,2,0.6703030303,0.5,0.5,0.875,1.090909091
RSC001977,Tazi,Gummy Bears,8,3,292,1,0,1,4,Viperfish,Premier,,,1,550,1.333333333,1.333333333,2.666666667,3.666666667,342.4464286,0.6607142857,0.5,1.464285714,2.357142857,393.1904762,0.9107142857,0.6547619048,1.482142857,3.035714286,423.4156746,1.036706349,0.7936507937,1.594246032,3.317460317,394.3617725,0.8343253968,0.6071428571,1.703373016,2.833333333,2,0.6703030303,0.5,0.5,0.875,1.090909091
RSC004892,K.,Gummy Bears,8,3,391,0,2,3,3,Viperfish,Premier,,,1,550,1.333333333,1.333333333,2.666666667,3.666666667,415.1590909,0.8181818182,0.5,2.159090909,3.295454545,398.5530303,0.9166666667,0.6818181818,1.515151515,3.060606061,423.4156746,1.036706349,0.7936507937,1.594246032,3.317460317,394.3617725,0.8343253968,0.6071428571,1.703373016,2.833333333,2,0.6703030303,0.5,0.5,0.875,1.090909091
RSC006460,Arrow,Viperfish,8,3,549,2,1,2,5,Gummy Bears,Premier,,1,,368.6666667,0.6666666667,0.6666666667,2.333333333,4,474.8541667,1.645833333,0.5416666667,1.354166667,4.791666667,392.8472222,0.8125,0.5833333333,1.729166667,2.75,360.6851732,0.692965368,0.5,1.674458874,2.717532468,396.2645022,0.898015873,0.6844155844,1.50465368,3.05988456,4,1.491862568,2,2,1.142857143,0.9166666667
RSC003402,Almost Magic Mike,Viperfish,8,3,508,1,1,3,4,Gummy Bears,Premier,,1,,368.6666667,0.6666666667,0.6666666667,2.333333333,4,412.5892857,0.6785714286,1.071428571,1.875,2.357142857,395.1190476,0.8452380952,0.619047619,1.69047619,2.875,360.6851732,0.692965368,0.5,1.674458874,2.717532468,396.2645022,0.898015873,0.6844155844,1.50465368,3.05988456,4,1.491862568,2,2,1.142857143,0.9166666667
RSC004138,ghoosstyyyyyyy,Viperfish,8,3,593,1,2,3,2,Gummy Bears,Premier,,1,,368.6666667,0.6666666667,0.6666666667,2.333333333,4,382.8035714,0.7857142857,0.7678571429,1.553571429,2.803571429,395.1190476,0.8452380952,0.619047619,1.69047619,2.875,360.6851732,0.692965368,0.5,1.674458874,2.717532468,396.2645022,0.898015873,0.6844155844,1.50465368,3.05988456,4,1.491862568,2,2,1.142857143,0.9166666667
RSC001945,Brody,Radishes,8,4,335,0,1,2,2,Crooked Capos,Premier,,,1,341.3333333,0.6666666667,0.6666666667,1.333333333,2.333333333,401.7037037,0.5555555556,0.462962963,2.111111111,2.407407407,356.5740741,0.7283950617,0.5864197531,1.419753086,3.061728395,373.4787879,0.7818181818,0.5696969697,1.539393939,2.83030303,373.2,0.703030303,0.6060606061,1.624242424,2.648484848,1,0.861328125,0.5,0.5,1.25,0.8571428571
RSC003323,Boog McCroog,Radishes,8,4,116,0,0,1,0,Crooked Capos,Premier,,,1,341.3333333,0.6666666667,0.6666666667,1.333333333,2.333333333,282,0.25,0.9166666667,1.583333333,1.416666667,373.3611111,0.8333333333,0.6388888889,1.416666667,3.166666667,373.4787879,0.7818181818,0.5696969697,1.539393939,2.83030303,373.2,0.703030303,0.6060606061,1.624242424,2.648484848,1,0.861328125,0.5,0.5,1.25,0.8571428571
RSC005917,GAVALANCHE,Radishes,8,4,431,1,0,2,4,Crooked Capos,Premier,,,1,341.3333333,0.6666666667,0.6666666667,1.333333333,2.333333333,375.9642857,0.6964285714,0.4821428571,1.821428571,2.696428571,358.297619,0.744047619,0.5892857143,1.404761905,3.083333333,373.4787879,0.7818181818,0.5696969697,1.539393939,2.83030303,373.2,0.703030303,0.6060606061,1.624242424,2.648484848,1,0.861328125,0.5,0.5,1.25,0.8571428571
RSC003780,FusionBleach,Crooked Capos,8,4,399,0,2,2,2,Radishes,Premier,,1,,294,0.3333333333,0.3333333333,1.666666667,2,407.2545455,1,0.4727272727,1.527272727,3.327272727,373.2,0.703030303,0.6060606061,1.624242424,2.648484848,353.2226631,0.5006613757,0.6205908289,1.838624339,2.173500882,362.7442681,0.7685920047,0.6048647854,1.413727219,3.103909465,2,1.160997732,2,2,0.8,1.166666667
RSC004873,wolf,Crooked Capos,8,4,134,0,0,0,3,Radishes,Premier,,1,,294,0.3333333333,0.3333333333,1.666666667,2,379.3636364,0.8,0.5272727273,1.618181818,3.036363636,373.2,0.703030303,0.6060606061,1.624242424,2.648484848,353.2226631,0.5006613757,0.6205908289,1.838624339,2.173500882,362.7442681,0.7685920047,0.6048647854,1.413727219,3.103909465,2,1.160997732,2,2,0.8,1.166666667
RSC004459,phoenixu.u,Crooked Capos,8,4,491,2,0,2,2,Radishes,Premier,,1,,294,0.3333333333,0.3333333333,1.666666667,2,333.8181818,0.5454545455,0.7090909091,1.472727273,2.127272727,373.2,0.703030303,0.6060606061,1.624242424,2.648484848,353.2226631,0.5006613757,0.6205908289,1.838624339,2.173500882,362.7442681,0.7685920047,0.6048647854,1.413727219,3.103909465,2,1.160997732,2,2,0.8,1.166666667
RSC003804,ayylo,Fairies,8,4,302,0,1,2,2,Hurricanes,Premier,,,1,375.6666667,1,0.3333333333,1.666666667,2.333333333,383.825,0.825,0.6,1.825,2.575,390.0416667,0.775,0.6083333333,1.733333333,2.85,353.4560309,0.7814319667,0.5986333928,1.388948307,2.692869875,372.9495544,0.8094177065,0.6024856407,1.539532581,2.778064963,2,0.9325643301,0.6666666667,1,0.8,1.285714286
RSC006970,snizdrift,Fairies,8,4,226,0,0,1,3,Hurricanes,Premier,,,1,375.6666667,1,0.3333333333,1.666666667,2.333333333,426.8863636,0.8636363636,0.9318181818,1.772727273,2.818181818,391.1060606,0.7424242424,0.5681818182,1.772727273,2.878787879,353.4560309,0.7814319667,0.5986333928,1.388948307,2.692869875,372.9495544,0.8094177065,0.6024856407,1.539532581,2.778064963,2,0.9325643301,0.6666666667,1,0.8,1.285714286
RSC004216,GrEh,Fairies,8,4,523,2,0,1,4,Hurricanes,Premier,,,1,375.6666667,1,0.3333333333,1.666666667,2.333333333,484.2051282,1.461538462,0.7692307692,1.282051282,4.41025641,378.5128205,0.7008547009,0.5384615385,1.777777778,2.752136752,353.4560309,0.7814319667,0.5986333928,1.388948307,2.692869875,372.9495544,0.8094177065,0.6024856407,1.539532581,2.778064963,2,0.9325643301,0.6666666667,1,0.8,1.285714286
RSC000996,GreenSleeves,Hurricanes,8,4,348,1,0,2,2,Fairies,Premier,,1,,350.3333333,0.6666666667,0.3333333333,1.333333333,3,325.3818182,0.6727272727,0.5272727273,1.472727273,2.472727273,363.9878788,0.7939393939,0.5757575758,1.521212121,2.684848485,431.6388306,1.050058275,0.767016317,1.626592852,3.267812743,386.5535159,0.7394263144,0.5716588967,1.761279461,2.826974877,3,1.072312084,1.5,1,1.25,0.7777777778
RSC000128,Tylurr,Hurricanes,8,4,539,1,1,3,2,Fairies,Premier,,1,,350.3333333,0.6666666667,0.3333333333,1.333333333,3,381.3,0.75,0.7,1.4,2.9,396.2333333,0.85,0.65,1.633333333,2.95,431.6388306,1.050058275,0.767016317,1.626592852,3.267812743,386.5535159,0.7394263144,0.5716588967,1.761279461,2.826974877,3,1.072312084,1.5,1,1.25,0.7777777778
RSC000750,jatt,Hurricanes,8,4,240,1,0,0,3,Fairies,Premier,,1,,350.3333333,0.6666666667,0.3333333333,1.333333333,3,353.6862745,0.9215686275,0.568627451,1.294117647,2.705882353,358.627451,0.7843137255,0.5816993464,1.464052288,2.699346405,431.6388306,1.050058275,0.767016317,1.626592852,3.267812743,386.5535159,0.7394263144,0.5716588967,1.761279461,2.826974877,3,1.072312084,1.5,1,1.25,0.7777777778
RSC001977,Tazi,Gummy Bears,8,4,344,0,1,2,2,Viperfish,Premier,,1,,353.6666667,0.3333333333,0.3333333333,2.333333333,4,342.4464286,0.6607142857,0.5,1.464285714,2.357142857,393.1904762,0.9107142857,0.6547619048,1.482142857,3.035714286,423.4156746,1.036706349,0.7936507937,1.594246032,3.317460317,394.3617725,0.8343253968,0.6071428571,1.703373016,2.833333333,2,1.159283695,2,2,1,0.8333333333
RSC006719,pman,Gummy Bears,8,4,424,1,1,2,4,Viperfish,Premier,,1,,353.6666667,0.3333333333,0.3333333333,2.333333333,4,324.45,0.6,0.5,1.4,2.5,397.05,0.8666666667,0.7166666667,1.516666667,3.083333333,423.4156746,1.036706349,0.7936507937,1.594246032,3.317460317,394.3617725,0.8343253968,0.6071428571,1.703373016,2.833333333,2,1.159283695,2,2,1,0.8333333333
RSC004892,K.,Gummy Bears,8,4,462,1,0,3,4,Viperfish,Premier,,1,,353.6666667,0.3333333333,0.3333333333,2.333333333,4,415.1590909,0.8181818182,0.5,2.159090909,3.295454545,398.5530303,0.9166666667,0.6818181818,1.515151515,3.060606061,423.4156746,1.036706349,0.7936507937,1.594246032,3.317460317,394.3617725,0.8343253968,0.6071428571,1.703373016,2.833333333,2,1.159283695,2,2,1,0.8333333333
RSC003402,Almost Magic Mike,Viperfish,8,4,371,0,1,3,4,Gummy Bears,Premier,,,1,410,0.6666666667,0.6666666667,2.333333333,3.333333333,412.5892857,0.6785714286,1.071428571,1.875,2.357142857,395.1190476,0.8452380952,0.619047619,1.69047619,2.875,360.6851732,0.692965368,0.5,1.674458874,2.717532468,396.2645022,0.898015873,0.6844155844,1.50465368,3.05988456,1,0.862601626,0.5,0.5,1,1.2
RSC006460,Arrow,Viperfish,8,4,311,0,0,2,4,Gummy Bears,Premier,,,1,410,0.6666666667,0.6666666667,2.333333333,3.333333333,474.8541667,1.645833333,0.5416666667,1.354166667,4.791666667,392.8472222,0.8125,0.5833333333,1.729166667,2.75,360.6851732,0.692965368,0.5,1.674458874,2.717532468,396.2645022,0.898015873,0.6844155844,1.50465368,3.05988456,1,0.862601626,0.5,0.5,1,1.2
RSC004138,ghoosstyyyyyyy,Viperfish,8,4,379,1,0,2,4,Gummy Bears,Premier,,,1,410,0.6666666667,0.6666666667,2.333333333,3.333333333,382.8035714,0.7857142857,0.7678571429,1.553571429,2.803571429,395.1190476,0.8452380952,0.619047619,1.69047619,2.875,360.6851732,0.692965368,0.5,1.674458874,2.717532468,396.2645022,0.898015873,0.6844155844,1.50465368,3.05988456,1,0.862601626,0.5,0.5,1,1.2
RSC001114,ASHES.,Interstellar,8,3,204,0,1,0,5,Capybaras,Premier,,1,,266.3333333,0,0,2,0,352.9636364,0.7090909091,0.6909090909,1.436363636,2.618181818,351.1212121,0.6848484848,0.5515151515,1.545454545,2.466666667,352.1137597,0.6406976744,0.5089147287,1.727131783,2.43003876,381.4580103,0.9187338501,0.730620155,1.378229974,3.048449612,2,1.028785982,,,0,
RSC003749,Rule,Interstellar,8,3,232,0,1,0,0,Capybaras,Premier,,1,,266.3333333,0,0,2,0,399.4,1.018181818,0.6909090909,1.4,2.945454545,353.0606061,0.6787878788,0.5515151515,1.563636364,2.460606061,352.1137597,0.6406976744,0.5089147287,1.727131783,2.43003876,381.4580103,0.9187338501,0.730620155,1.378229974,3.048449612,2,1.028785982,,,0,
RSC004306,North.-.,Interstellar,8,3,386,2,0,0,6,Capybaras,Premier,,1,,266.3333333,0,0,2,0,398.7321429,0.8214285714,0.75,1.392857143,3.142857143,353.5059524,0.6845238095,0.5535714286,1.553571429,2.464285714,352.1137597,0.6406976744,0.5089147287,1.727131783,2.43003876,381.4580103,0.9187338501,0.730620155,1.378229974,3.048449612,2,1.028785982,,,0,
RSC005625,Aspect oF Hope,Capybaras,8,3,216,0,0,1,0,Interstellar,Premier,,,1,274,0.6666666667,0.6666666667,0,3.666666667,326.2325581,0.511627907,0.5348837209,1.651162791,2.348837209,379.0155039,0.8914728682,0.7209302326,1.387596899,3.015503876,383.6985931,0.8495670996,0.7106060606,1.40974026,2.902164502,352.5625902,0.6827200577,0.5522005772,1.554220779,2.463852814,0,0.9720194647,0,0,,0
RSC005234,hirsch,Capybaras,8,3,381,0,0,4,0,Interstellar,Premier,,,1,274,0.6666666667,0.6666666667,0,3.666666667,392.8837209,0.8604651163,0.4418604651,1.930232558,3.11627907,379.4418605,0.9147286822,0.7209302326,1.372093023,3.046511628,383.6985931,0.8495670996,0.7106060606,1.40974026,2.902164502,352.5625902,0.6827200577,0.5522005772,1.554220779,2.463852814,0,0.9720194647,0,0,,0
RSC002050,Dmt Goobz,Capybaras,8,3,202,0,0,1,0,Interstellar,Premier,,,1,274,0.6666666667,0.6666666667,0,3.666666667,337.225,0.55,0.55,1.6,1.825,385.9166667,0.95,0.75,1.375,3.083333333,383.6985931,0.8495670996,0.7106060606,1.40974026,2.902164502,352.5625902,0.6827200577,0.5522005772,1.554220779,2.463852814,0,0.9720194647,0,0,,0
RSC001114,ASHES.,Interstellar,8,4,552,1,2,2,5,Capybaras,Premier,,1,,333.3333333,0.6666666667,0.6666666667,1.333333333,2.333333333,352.9636364,0.7090909091,0.6909090909,1.436363636,2.618181818,351.1212121,0.6848484848,0.5515151515,1.545454545,2.466666667,352.1137597,0.6406976744,0.5089147287,1.727131783,2.43003876,381.4580103,0.9187338501,0.730620155,1.378229974,3.048449612,3,1.307,1.5,1.5,1,1.571428571
RSC004306,North.-.,Interstellar,8,4,466,1,1,2,4,Capybaras,Premier,,1,,333.3333333,0.6666666667,0.6666666667,1.333333333,2.333333333,398.7321429,0.8214285714,0.75,1.392857143,3.142857143,353.5059524,0.6845238095,0.5535714286,1.553571429,2.464285714,352.1137597,0.6406976744,0.5089147287,1.727131783,2.43003876,381.4580103,0.9187338501,0.730620155,1.378229974,3.048449612,3,1.307,1.5,1.5,1,1.571428571
RSC003749,Rule,Interstellar,8,4,289,1,0,0,2,Capybaras,Premier,,1,,333.3333333,0.6666666667,0.6666666667,1.333333333,2.333333333,399.4,1.018181818,0.6909090909,1.4,2.945454545,353.0606061,0.6787878788,0.5515151515,1.563636364,2.460606061,352.1137597,0.6406976744,0.5089147287,1.727131783,2.43003876,381.4580103,0.9187338501,0.730620155,1.378229974,3.048449612,3,1.307,1.5,1.5,1,1.571428571
RSC005625,Aspect oF Hope,Capybaras,8,4,202,0,2,0,1,Interstellar,Premier,,,1,435.6666667,1,1,1.333333333,3.666666667,326.2325581,0.511627907,0.5348837209,1.651162791,2.348837209,379.0155039,0.8914728682,0.7209302326,1.387596899,3.015503876,383.6985931,0.8495670996,0.7106060606,1.40974026,2.902164502,352.5625902,0.6827200577,0.5522005772,1.554220779,2.463852814,2,0.7651109411,0.6666666667,0.6666666667,1,0.6363636364
RSC002050,Dmt Goobz,Capybaras,8,4,389,1,0,2,1,Interstellar,Premier,,,1,435.6666667,1,1,1.333333333,3.666666667,337.225,0.55,0.55,1.6,1.825,385.9166667,0.95,0.75,1.375,3.083333333,383.6985931,0.8495670996,0.7106060606,1.40974026,2.902164502,352.5625902,0.6827200577,0.5522005772,1.554220779,2.463852814,2,0.7651109411,0.6666666667,0.6666666667,1,0.6363636364
RSC005234,hirsch,Capybaras,8,4,409,1,0,2,5,Interstellar,Premier,,,1,435.6666667,1,1,1.333333333,3.666666667,392.8837209,0.8604651163,0.4418604651,1.930232558,3.11627907,379.4418605,0.9147286822,0.7209302326,1.372093023,3.046511628,383.6985931,0.8495670996,0.7106060606,1.40974026,2.902164502,352.5625902,0.6827200577,0.5522005772,1.554220779,2.463852814,2,0.7651109411,0.6666666667,0.6666666667,1,0.6363636364
RSC003804,ayylo,Fairies,7,1,368,0,0,4,4,Interstellar,Premier,,,1,419,1,1,1.666666667,3.666666667,383.825,0.825,0.6,1.825,2.575,390.0416667,0.775,0.6083333333,1.733333333,2.85,383.6985931,0.8495670996,0.7106060606,1.40974026,2.902164502,352.5625902,0.6827200577,0.5522005772,1.554220779,2.463852814,0,0.553699284,0,0,1.2,0.7272727273
RSC004216,GrEh,Fairies,7,1,216,0,0,1,3,Interstellar,Premier,,,1,419,1,1,1.666666667,3.666666667,484.2051282,1.461538462,0.7692307692,1.282051282,4.41025641,378.5128205,0.7008547009,0.5384615385,1.777777778,2.752136752,383.6985931,0.8495670996,0.7106060606,1.40974026,2.902164502,352.5625902,0.6827200577,0.5522005772,1.554220779,2.463852814,0,0.553699284,0,0,1.2,0.7272727273
RSC006970,snizdrift,Fairies,7,1,112,0,0,1,1,Interstellar,Premier,,,1,419,1,1,1.666666667,3.666666667,426.8863636,0.8636363636,0.9318181818,1.772727273,2.818181818,391.1060606,0.7424242424,0.5681818182,1.772727273,2.878787879,383.6985931,0.8495670996,0.7106060606,1.40974026,2.902164502,352.5625902,0.6827200577,0.5522005772,1.554220779,2.463852814,0,0.553699284,0,0,1.2,0.7272727273
RSC001114,ASHES.,Interstellar,7,1,246,1,0,0,1,Fairies,Premier,,1,,232,0,0,2,2.666666667,352.9636364,0.7090909091,0.6909090909,1.436363636,2.618181818,351.1212121,0.6848484848,0.5515151515,1.545454545,2.466666667,431.6388306,1.050058275,0.767016317,1.626592852,3.267812743,386.5535159,0.7394263144,0.5716588967,1.761279461,2.826974877,3,1.806034483,,,0.8333333333,1.375
RSC004306,North.-.,Interstellar,7,1,445,1,1,1,7,Fairies,Premier,,1,,232,0,0,2,2.666666667,398.7321429,0.8214285714,0.75,1.392857143,3.142857143,353.5059524,0.6845238095,0.5535714286,1.553571429,2.464285714,431.6388306,1.050058275,0.767016317,1.626592852,3.267812743,386.5535159,0.7394263144,0.5716588967,1.761279461,2.826974877,3,1.806034483,,,0.8333333333,1.375
RSC003749,Rule,Interstellar,7,1,566,1,2,4,3,Fairies,Premier,,1,,232,0,0,2,2.666666667,399.4,1.018181818,0.6909090909,1.4,2.945454545,353.0606061,0.6787878788,0.5515151515,1.563636364,2.460606061,431.6388306,1.050058275,0.767016317,1.626592852,3.267812743,386.5535159,0.7394263144,0.5716588967,1.761279461,2.826974877,3,1.806034483,,,0.8333333333,1.375
RSC006970,snizdrift,Fairies,7,2,443,1,2,2,2,Interstellar,Premier,,1,,345.6666667,0.6666666667,0.6666666667,1.333333333,3,426.8863636,0.8636363636,0.9318181818,1.772727273,2.818181818,391.1060606,0.7424242424,0.5681818182,1.772727273,2.878787879,383.6985931,0.8495670996,0.7106060606,1.40974026,2.902164502,352.5625902,0.6827200577,0.5522005772,1.554220779,2.463852814,4,1.474445516,2,2,1.5,0.8888888889
RSC004216,GrEh,Fairies,7,2,764,3,1,2,5,Interstellar,Premier,,1,,345.6666667,0.6666666667,0.6666666667,1.333333333,3,484.2051282,1.461538462,0.7692307692,1.282051282,4.41025641,378.5128205,0.7008547009,0.5384615385,1.777777778,2.752136752,383.6985931,0.8495670996,0.7106060606,1.40974026,2.902164502,352.5625902,0.6827200577,0.5522005772,1.554220779,2.463852814,4,1.474445516,2,2,1.5,0.8888888889
RSC003804,ayylo,Fairies,7,2,322,0,1,2,1,Interstellar,Premier,,1,,345.6666667,0.6666666667,0.6666666667,1.333333333,3,383.825,0.825,0.6,1.825,2.575,390.0416667,0.775,0.6083333333,1.733333333,2.85,383.6985931,0.8495670996,0.7106060606,1.40974026,2.902164502,352.5625902,0.6827200577,0.5522005772,1.554220779,2.463852814,4,1.474445516,2,2,1.5,0.8888888889
RSC001114,ASHES.,Interstellar,7,2,472,2,0,2,3,Fairies,Premier,,,1,509.6666667,1.333333333,1.333333333,2,2.666666667,352.9636364,0.7090909091,0.6909090909,1.436363636,2.618181818,351.1212121,0.6848484848,0.5515151515,1.545454545,2.466666667,431.6388306,1.050058275,0.767016317,1.626592852,3.267812743,386.5535159,0.7394263144,0.5716588967,1.761279461,2.826974877,2,0.6782210595,0.5,0.5,0.6666666667,1.125
RSC004306,North.-.,Interstellar,7,2,319,0,0,2,2,Fairies,Premier,,,1,509.6666667,1.333333333,1.333333333,2,2.666666667,398.7321429,0.8214285714,0.75,1.392857143,3.142857143,353.5059524,0.6845238095,0.5535714286,1.553571429,2.464285714,431.6388306,1.050058275,0.767016317,1.626592852,3.267812743,386.5535159,0.7394263144,0.5716588967,1.761279461,2.826974877,2,0.6782210595,0.5,0.5,0.6666666667,1.125
RSC003749,Rule,Interstellar,7,2,246,0,2,0,4,Fairies,Premier,,,1,509.6666667,1.333333333,1.333333333,2,2.666666667,399.4,1.018181818,0.6909090909,1.4,2.945454545,353.0606061,0.6787878788,0.5515151515,1.563636364,2.460606061,431.6388306,1.050058275,0.767016317,1.626592852,3.267812743,386.5535159,0.7394263144,0.5716588967,1.761279461,2.826974877,2,0.6782210595,0.5,0.5,0.6666666667,1.125
RSC004216,GrEh,Fairies,7,3,670,3,1,1,6,Interstellar,Premier,,1,,450.3333333,1.333333333,1.333333333,0.6666666667,3.666666667,484.2051282,1.461538462,0.7692307692,1.282051282,4.41025641,378.5128205,0.7008547009,0.5384615385,1.777777778,2.752136752,383.6985931,0.8495670996,0.7106060606,1.40974026,2.902164502,352.5625902,0.6827200577,0.5522005772,1.554220779,2.463852814,5,1.444855662,1.25,1.25,3.5,0.8181818182
